"ID"	"kmer_coverage"	"bioproject"	"biosample"	"bioproject_title"	"bioproject_description"	"refs"	"sample_acc"	"assay_type"	"center_name"	"experiment"	"sample_name"	"organism"	"longitude"	"latitude"	"selected_location"	"locations"	"disease_source"	"disease_text"	"do_label"	"do_id"	"tissue"	"tissue_source"	"tissue_text"	"bto_id"	"contigs_n50"	"contigs_nbseq"	"contigs_maxlen"	"contigs_sumlen"	"unitigs_n50"	"unitigs_nbseq"	"unitigs_maxlen"	"unitigs_sumlen"	"instrument"	"librarylayout"	"libraryselection"	"librarysource"	"library_name"	"platform"	"sra_study"	"releasedate"	"mbytes"	"avgspotlen"	"mbases"	"biosamplemodel_sam"	"collection_date_sam"	"location_count"	"location_avg_coverage"	"location_max_coverage"	"location_min_coverage"	"location_med_coverage"
"ERR9769773"	"1"	"PRJEB48656"	"SAMEA10839205"	"HSV-2 genomic diversity worlwide w/ a focus on Africa"	"This study aims at extending the geographical scope of our current knowledge of HSV-2 diversity. Most isolates are from patients originating in Africa."	""	"ERS8490436"	"WGS"	"ROBERT KOCH INSTITUT"	"ERX9317969"	"SAMEA10839205"	"Human alphaherpesvirus 2"	"15.26039"	"-4.27935"	"geo_loc_name"	"{""INSDC center name"": [""13.36673"", ""52.52267""]}"	""	""	""	""	""	""	""	""	"75"	"18774"	"2029"	"1171432"	"56"	"557831"	"967"	"28885494"	"Illumina MiSeq"	"PAIRED"	"Hybrid Selection"	"METAGENOMIC"	"HSV-2_89"	"ILLUMINA"	"ERP133050"	"2022-05-25T00:00:00"	"75"	"263"	"164"	""	""	"2"	"0.79"	"1"	"0.58"	"0.79"
"SRR11107183"	"1"	"PRJNA607315"	"SAMN14128541"	"Effect of type I interferons against HSV infection in cerebral organoids"	"Administration of recombinant interferons to 3D brain organoid cultures infected with HSV reveals a strong antiviral effect of IFN-alpha against HSVOverall design: Comparison of transcriptomes from HSV infected or MOCK organoids treated with IFN-alpha or IFN-beta or left untreated (6 conditions) at two time points"	"PubMed:33838105"	"SRS6164656"	"RNA-Seq"	"GEO"	"SRX7744854"	"GSM4319161"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	""	""	""	"276"	"34298"	"3254"	"7526920"	"50"	"1350060"	"800"	"69058189"	"Illumina HiSeq 2500"	"SINGLE"	"cDNA"	"TRANSCRIPTOMIC"	""	"ILLUMINA"	"SRP249912"	"2021-04-09T00:00:00"	"240"	"50"	"730"	""	""	"0"	""	""	""	""
"SRR14063682"	"1"	"PRJNA717030"	"SAMN18475607"	"ICP22 of Herpes Simplex Virus 1 decreases RNA Polymerase Processivity"	"These data files consist of Illumina next seq 500 sequencing data from precision nuclear run-on and global nuclear run-on experiments conducted with human epithelial Hep2 cells that have been infected with human herpes simplex virus-1 (F) strain mutants.   The results of these studies suggest that ICP22 is necessary for reducing Pol II processivity on the viral genome which results in its maintenance on the viral genome over the course of infection.  While human reads continued to decrease over the time course of infection in the repair virus, this did not occur in the ICP22 deletion virus where over time the number of human reads increased over the time course of infection rather than decreasing.  The effects of ICP22 deletion were separable from inhibiting HSV-1 DNA replication to the extent that ICP22 deletion resulted in a decrease in Pol levels only at 6 hpi and not at 3 hpi as was observed in the mutantOverall design: PRO-seq and GRO-seq were conducted on cells that had been infected with two different HSV-1 (F) strain viruses.  Infection occurred for either 3 or 6 hours before collection of nuclei for PRO/GRO-seq processing, and the mutant viruses used were a bacterial artificial choromosome derived virus with the ICP22 open reading frame deleted or bearing a genetically restored virus.  These viruses were generated by Maruzuru et. al., 2013, Roles of p53 in Herpes Simplex Virus 1 Replication, Journal of Virology.  After nuclei extraction, and before the run-on reactions, extracted Drosophila melanogaster nuclei were spiked into infected nuclei solution at a ratio of 1 Drosophila melanogaster nuclei for every 1000 infected Homo sapiens nuclei.  Sequencing libraries were prepared from the biotinylated RNA's in the PRO-seq or the Br-UTP RNAs produced during either 5 min or 30 min of GRO-seq run-on for each replicate of each virus at each time point post infection."	"PubMed:35019725"	"SRS8571216"	"OTHER"	"GEO"	"SRX10438287"	"GSM5210196"	"Drosophila melanogaster"	""	""	""	""	""	""	""	""	""	""	""	""	"178"	"274261"	"6588"	"21509394"	"45"	"5051821"	"2558"	"235504952"	"NextSeq 550"	"SINGLE"	"other"	"TRANSCRIPTOMIC"	""	"ILLUMINA"	"SRP312016"	"2022-01-07T00:00:00"	"978"	"49"	"2818"	""	""	"0"	""	""	""	""
"SRR5765657"	"1"	"PRJNA392299"	"SAMN07290467"	"ATAC-seq on HSV-1 infected primary human fibroblasts (time course)"	"Primary human foreskin fibroblasts (HFF) were infected with wild-type simplex virus 1 (HSV-1) strain 17 at a multiplicity of infection (MOI) of 10. ATAC-seq libraries were prepared starting with 50,000 cells per condition following the protocol described by Buenrostro et al., Nature Methods 2013Overall design: HFF were infected with HSV-1 strain 17 for 0 to 8 h post infection. ATAC-seq samples were prepared at the indicated times of infection. Two independent biological replicates were analyzed."	"PubMed:29579120,40130876"	"SRS2322711"	"ATAC-seq"	"GEO"	"SRX2965235"	"GSM2688939"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	""	""	""	"177"	"257243"	"2387"	"19676480"	"51"	"5254293"	"1528"	"256729459"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	""	"ILLUMINA"	"SRP110695"	"2018-03-08T00:00:00"	"719"	"140"	"1618"	""	""	"0"	""	""	""	""
"SRR5765621"	"1"	"PRJNA392299"	"SAMN07290471"	"ATAC-seq on HSV-1 infected primary human fibroblasts (time course)"	"Primary human foreskin fibroblasts (HFF) were infected with wild-type simplex virus 1 (HSV-1) strain 17 at a multiplicity of infection (MOI) of 10. ATAC-seq libraries were prepared starting with 50,000 cells per condition following the protocol described by Buenrostro et al., Nature Methods 2013Overall design: HFF were infected with HSV-1 strain 17 for 0 to 8 h post infection. ATAC-seq samples were prepared at the indicated times of infection. Two independent biological replicates were analyzed."	"PubMed:29579120,40130876"	"SRS2322706"	"ATAC-seq"	"GEO"	"SRX2965231"	"GSM2688935"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	""	""	""	"167"	"117690"	"7137"	"8560525"	"55"	"2090472"	"2712"	"107969392"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	""	"ILLUMINA"	"SRP110695"	"2018-03-08T00:00:00"	"461"	"134"	"1242"	""	""	"0"	""	""	""	""
"SRR24186833"	"1"	"PRJNA955802"	"SAMN34192044"	"Shared Sequence Characteristics Identified in Non-Canonical Rearrangements of HSV-1 Genomes"	"To investigate genetic rearrangements in the double-stranded DNA genome of herpes simplex virus type-1 (HSV-1), the viral population was serially passaged in various cell types. The serial passaging led to formation of defective genomes, resulted from cell-specific non- canonical rearrangements (NCRs). Interestingly, we discovered shared sequence characteristics underlying the formation of these NCRs across all cell types. Moreover, most NCRs identified in clinical samples shared these characteristics. Based on our findings, we propose a model elucidating the formation of NCRs during viral replication within the nucleus of eukaryotic cells."	""	"SRS17329703"	"WGS"	"SCHOOL OF MEDICINE, TEL AVIV UNIVERSITY"	"SRX19984171"	"p14_HeLa1.5"	"Human alphaherpesvirus 1"	"34.80863"	"32.08413"	"geo_loc_name"	"{""geo_loc_name_sam"": [34.80863, 32.08413], ""geo_loc_name_country_calc"": [""35.21873"", ""31.78003""]}"	""	""	""	""	""	""	""	""	"157"	"580907"	"12069"	"55823342"	"81"	"5629625"	"4969"	"344461997"	"NextSeq 550"	"PAIRED"	"size fractionation"	"GENOMIC"	"p14_HeLa1.5"	"ILLUMINA"	"SRP432903"	"2023-10-18T00:00:00"	"728"	"289"	"1795"	"Viral"	"2022-05-01"	"104"	"1"	"1"	"1"	"1"
"SRR8114660"	"1"	"PRJNA338014"	"SAMN10330551"	"viral discovery and whole genome sequencing at University of Washington Virology"	"This is a meta-project to include all sequencing done by the UW Virology NGS group. We are interested in discovering viruses and new organisms through metagenomics across Washington state, the Pacific Northwest, and the world. We are also interested in whole genome sequencing of clinical isolates to better understand transmission and resistance of microbial organisms in humans. If interested in submitting samples and collaborating, please contact Alex Greninger at mailto:agrening@uw.edu."	"PMC:6343335,8115780,9530586;PubMed:30576430,29668933,28711653,28838146,28100494,28935730,28870221,28287142,30383234"	"SRS3984876"	"WGS"	"UNIVERSITY OF WASHINGTON"	"SRX4940885"	"2011-31164"	"Human alphaherpesvirus 1"	"-77.03196"	"38.89036"	"geo_loc_name"	"{""geo_loc_name_sam"": [-77.03196, 38.89036], ""geo_loc_name_country_calc"": [""-77.03196"", ""38.89036""]}"	""	""	""	""	""	""	""	""	"61"	"6449"	"858"	"392703"	"50"	"318104"	"535"	"13819270"	"Illumina MiSeq"	"PAIRED"	"unspecified"	"GENOMIC"	"2011-31164"	"ILLUMINA"	"SRP111068"	"2019-01-02T00:00:00"	"346"	"339"	"765"	"Pathogen.cl"	""	"274"	"0.89"	"1"	"0.51"	"0.89"
"SRR9960020"	"1"	"PRJNA560001"	"SAMN12566103"	"The HSV-1（0MOI, 0.2MOI and 2MOI）infected the hNSCs."	"We used hiPSC-derived two-dimensional (2D) cell model and 3D cerebral organoids to investigate the influence impact and mechanism of of HSV-1 on the human brain development. The hiPSC-derived NSCs were infected with HSV-1 at a MOI of 0, 0.2, and 2. The inocula were removed after two hours infection. Then the cells washed twice with preheated medium and then were cultured with fresh medium for 24 hours. Cells were harvested after 72h and RNA was extracted. RNA sequencing were performed using an Illumina NextSeq 500 with an average of 20 million."	"PMC:7580908"	"SRS5261461"	"RNA-Seq"	"WUHAN UNIVERSITY"	"SRX6707557"	"NSCs derived from hiPSC infected with 2MOI biological replicate 3"	"Homo sapiens"	""	""	""	""	""	""	""	""	"brain"	"tissue"	"brain"	"BTO_0000142"	"52"	"3615417"	"4649"	"206438074"	"34"	"24035823"	"931"	"1002700905"	"Illumina NovaSeq 6000"	"PAIRED"	"PCR"	"TRANSCRIPTOMIC"	"NSCs_infected_2MOI_HSV-1_Rep3"	"ILLUMINA"	"SRP218201"	"2020-03-04T00:00:00"	"3834"	"300"	"11511"	"Human"	""	"0"	""	""	""	""
"SRR26391919"	"1"	"PRJNA1027066"	"SAMN37774856"	"Homo sapiens Raw sequence reads"	"Analysis of UID mRNA-seq and related biological information in human species"	""	"SRS19163405"	"RNA-Seq"	"DALIAN INSTITUTE OF CHEMICAL PHYSICS, CHINESE ACADEMY OF SCIENCES"	"SRX22097858"	"EC-MOCK_17"	"Homo sapiens"	"14.44105"	"50.07738"	"geo_loc_name_sam"	"{""geo_loc_name_country_calc"": [116.38765, 39.90657], ""geo_loc_name"": [""14.44105"", ""50.07738""]}"	""	""	""	""	""	""	""	""	"221"	"1115836"	"4127"	"107337139"	"39"	"10761884"	"1284"	"493344035"	"Illumina HiSeq X"	"PAIRED"	"unspecified"	"TRANSCRIPTOMIC"	"HMC3-HSV_2"	"ILLUMINA"	"SRP466471"	"2023-10-16T00:00:00"	"1379"	"270"	"4684"	"Human"	"2022-12-09"	"18"	"0.85"	"1"	"0.53"	"0.9"
"SRR26617825"	"1"	"PRJNA1034094"	"SAMN38051259"	"HSV 1 Culture Isolates"	"HSV 1 culture isolates sequenced and assembled genomes"	""	"SRS19369475"	"WGS"	"ALEX"	"SRX22318742"	"2L3_2019"	"Human alphaherpesvirus 1"	"-122.3328"	"47.6061"	"lat_lon"	"{""geo_loc_name_sam"": [-120.30522, 47.41494], ""geo_loc_name"": [-120.30522, 47.41494], ""geo_loc_name_country_calc"": [""-77.03196"", ""38.89036""]}"	"host_disease"	"herpes simplex"	"herpes simplex"	"DOID_8566"	""	""	""	""	"35"	"44547"	"376"	"1730318"	"35"	"862730"	"267"	"33529612"	"NextSeq 2000"	"PAIRED"	"RANDOM PCR"	"GENOMIC"	"2L3_2019"	"ILLUMINA"	"SRP469440"	"2023-10-31T00:00:00"	"153"	"302"	"471"	"Pathogen.cl"	"2019-12-21"	"38"	"0.93"	"1"	"0.52"	"0.94"
"SRR24186831"	"1"	"PRJNA955802"	"SAMN34192046"	"Shared Sequence Characteristics Identified in Non-Canonical Rearrangements of HSV-1 Genomes"	"To investigate genetic rearrangements in the double-stranded DNA genome of herpes simplex virus type-1 (HSV-1), the viral population was serially passaged in various cell types. The serial passaging led to formation of defective genomes, resulted from cell-specific non- canonical rearrangements (NCRs). Interestingly, we discovered shared sequence characteristics underlying the formation of these NCRs across all cell types. Moreover, most NCRs identified in clinical samples shared these characteristics. Based on our findings, we propose a model elucidating the formation of NCRs during viral replication within the nucleus of eukaryotic cells."	""	"SRS17329706"	"WGS"	"SCHOOL OF MEDICINE, TEL AVIV UNIVERSITY"	"SRX19984173"	"p14_HFF1.5"	"Human alphaherpesvirus 1"	"34.80863"	"32.08413"	"geo_loc_name"	"{""geo_loc_name_country_calc"": [35.21873, 31.78003], ""geo_loc_name_sam"": [""34.80863"", ""32.08413""]}"	""	""	""	""	""	""	""	""	"227"	"2928"	"5639"	"333220"	"70"	"58190"	"1442"	"3458448"	"NextSeq 550"	"PAIRED"	"size fractionation"	"GENOMIC"	"p14_HFF1.5"	"ILLUMINA"	"SRP432903"	"2023-10-18T00:00:00"	"11"	"286"	"29"	"Viral"	"2022-05-01"	"104"	"1"	"1"	"1"	"1"
"SRR8889183"	"1"	"PRJNA532584"	"SAMN11404292"	"Total and newly transcribed (4sU-RNA) RNA of primary human fibroblasts infected with the vhs-null mutant of HSV-1"	"Primary human foreskin fibroblasts (HFF) were infected with vhs-null mutant of HSV-1 strain 17 at a multiplicity of infection (MOI) of 10. Newly transcribed RNA was labelled by adding 500µM 4-thiouridine (4sU) to the cell culture media for 1h. Total cellular RNA was isolated using Trizol. Newly transcribed RNA was purified following the protocol described in Raedle et al. JoVE 2013.Overall design: Primary human foreskin fibroblasts (HFF) were infected with the vhs-null mutant of HSV-1 strain 17 at a multiplicity of infection (MOI) of 10. Newly transcribed RNA was labelled by adding 500µM 4-thiouridine (4sU) to the cell culture media for 1h. Total cellular RNA was isolated using Trizol. Newly transcribed RNA was purified following the protocol described in Raedle et al. JoVE 2013 and Rutkowski et al. 2015."	"PubMed:33148793"	"SRS4616944"	"RNA-Seq"	"GEO"	"SRX5674885"	"GSM3720788"	"Homo sapiens"	""	""	""	""	"infection with"	"herpes simplex"	"herpes simplex"	"DOID_8566"	""	""	""	""	"270"	"544128"	"9961"	"74677738"	"58"	"7248700"	"1956"	"396300930"	"NextSeq 500"	"PAIRED"	"cDNA"	"TRANSCRIPTOMIC"	""	"ILLUMINA"	"SRP192356"	"2020-10-26T00:00:00"	"1885"	"152"	"5191"	""	""	"0"	""	""	""	""
"SRR5765650"	"1"	"PRJNA392299"	"SAMN07290468"	"ATAC-seq on HSV-1 infected primary human fibroblasts (time course)"	"Primary human foreskin fibroblasts (HFF) were infected with wild-type simplex virus 1 (HSV-1) strain 17 at a multiplicity of infection (MOI) of 10. ATAC-seq libraries were prepared starting with 50,000 cells per condition following the protocol described by Buenrostro et al., Nature Methods 2013Overall design: HFF were infected with HSV-1 strain 17 for 0 to 8 h post infection. ATAC-seq samples were prepared at the indicated times of infection. Two independent biological replicates were analyzed."	"PubMed:29579120,40130876"	"SRS2322709"	"ATAC-seq"	"GEO"	"SRX2965234"	"GSM2688938"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	""	""	""	"159"	"151970"	"9069"	"10197895"	"47"	"3975816"	"998"	"185747202"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	""	"ILLUMINA"	"SRP110695"	"2018-03-08T00:00:00"	"629"	"136"	"1348"	""	""	"0"	""	""	""	""
"SRR11107227"	"1"	"PRJNA607315"	"SAMN14128516"	"Effect of type I interferons against HSV infection in cerebral organoids"	"Administration of recombinant interferons to 3D brain organoid cultures infected with HSV reveals a strong antiviral effect of IFN-alpha against HSVOverall design: Comparison of transcriptomes from HSV infected or MOCK organoids treated with IFN-alpha or IFN-beta or left untreated (6 conditions) at two time points"	"PubMed:33838105"	"SRS6165312"	"RNA-Seq"	"GEO"	"SRX7744898"	"GSM4319205"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	""	""	""	"221"	"31269"	"3563"	"3988270"	"50"	"1397684"	"690"	"65751568"	"Illumina HiSeq 2500"	"SINGLE"	"cDNA"	"TRANSCRIPTOMIC"	""	"ILLUMINA"	"SRP249912"	"2021-04-09T00:00:00"	"234"	"50"	"679"	""	""	"0"	""	""	""	""
"SRR20727437"	"1"	"PRJNA864599"	"SAMN30075068"	"Sequencing of HSV-1 Exo mutants and WT genomes isolated from different passages in Vero cells"	"Herpes simplex virus type 1 (HSV-1) encodes a family B DNA polymerase (Pol) capable of exonucleolytic proofreading whose functions were extensively studies in the past. Early studies on the in vitro activity of purified Pol protein found that the enzymatic functions of the holoenzyme are largely separated. Consequently, exonuclease activity can be reduced or abolished by certain point mutations withing catalytically important regions, however, with no or only minor effects on polymerase activity. Despite unimpaired polymerase activity, recovery of HSV-1 mutants with a catalytically inactive exonuclease was so far unsuccessful. Hence, mutations such as D368A, which abolish exonuclease activity, were believed to be lethal. Here we show that HSV-1 can be recovered in absence of intrinsic Pol exonuclease activity and demonstrate that a lack of proofreading causes rapid accumulation of mostly detrimental mutations. Although mutations that abolish exonuclease activity do not appear to be lethal, the lack of proofreading yields viruses with a suicidal phenotype that cease to replicate within few passages following reconstitution. Hence, we conclude that high replication fidelity conferred by proofreading is essential to maintain HSV-1 genome integrity and that a lack of exonuclease activity produces an initially viable but rapidly suicidal phenotype. However, stably replicating viruses with reduced exonuclease activity and therefore elevated mutation rates can be generated by mutating a catalytically less important site located within a conserved exonuclease domain."	"PMC:9888220"	"SRS14375292"	"WGS"	"FREIE UNIVERSITAT BERLIN"	"SRX16747865"	"D368A_P0"	"Human alphaherpesvirus 1"	"13.37691"	"52.51604"	"geo_loc_name"	"{""geo_loc_name_country_calc"": [13.37691, 52.51604], ""geo_loc_name_sam"": [""13.37691"", ""52.51604""]}"	""	""	""	""	""	""	""	""	"33"	"53214"	"1040"	"2005300"	"41"	"456937"	"432"	"18884981"	"Illumina MiSeq"	"PAIRED"	"RANDOM"	"GENOMIC"	"HSV1_D368A_P0"	"ILLUMINA"	"SRP389036"	"2022-08-01T00:00:00"	"320"	"386"	"511"	"Viral"	""	"23"	"0.93"	"1"	"0.54"	"1"
"SRR20727812"	"1"	"PRJNA864618"	"SAMN30076272"	"Histone deacetylase inhibitors (HDACi) enhance oncolytic herpes simplex virus in malignant meningioma."	"The goal of the study was to determine whether low dose HDACi sensitizes human malignant meningioma cells to the cytotoxic capacity of oncolytic herpes simplex virus G47delta. RNA sequencing was used to examine transcriptomic changes mediated by HDACi preexposure before oncolytic virus infection.Overall design: RNAseq data for CH-157 cells (CH) and IOMM-Lee cells (IOMM). Cells were untreated control (C; 1 and 2), or treated with G47delta (G; 3 and 4), Panobinostat (P, 5 and 6), or TrichostatinA (T, 7 and 8), Panobinostat and G47delta (P_G, 9 and 10), and TrichostatinA and G47delta (T_G, 11 and 12) before RNA extraction. Samples were labeled as CH1, CH2, CH3, CH4, CH5, CH6, CH7, CH8, CH9, CH10, CH11 CH12."	"PubMed:36271587"	"SRS14375617"	"RNA-Seq"	"NEUROSURGERY, MASSACHUSETTS GENERAL HOSPITAL"	"SRX16748249"	"GSM6423027"	"Homo sapiens"	""	""	""	""	"cell_type"	"meningioma"	"meningioma"	"DOID_3565"	""	""	""	""	"219"	"1046781"	"9787"	"82866407"	"38"	"9601080"	"1942"	"422375626"	"Illumina HiSeq 2500"	"PAIRED"	"cDNA"	"TRANSCRIPTOMIC"	"GSM6423027"	"ILLUMINA"	"SRP389045"	"2022-08-02T00:00:00"	"2750"	"300"	"8706"	""	""	"0"	""	""	""	""
"SRR24186802"	"1"	"PRJNA955802"	"SAMN34191985"	"Shared Sequence Characteristics Identified in Non-Canonical Rearrangements of HSV-1 Genomes"	"To investigate genetic rearrangements in the double-stranded DNA genome of herpes simplex virus type-1 (HSV-1), the viral population was serially passaged in various cell types. The serial passaging led to formation of defective genomes, resulted from cell-specific non- canonical rearrangements (NCRs). Interestingly, we discovered shared sequence characteristics underlying the formation of these NCRs across all cell types. Moreover, most NCRs identified in clinical samples shared these characteristics. Based on our findings, we propose a model elucidating the formation of NCRs during viral replication within the nucleus of eukaryotic cells."	""	"SRS17329735"	"WGS"	"SCHOOL OF MEDICINE, TEL AVIV UNIVERSITY"	"SRX19984202"	"p16_U2OS1.2"	"Human alphaherpesvirus 1"	"34.80863"	"32.08413"	"geo_loc_name"	"{""geo_loc_name_country_calc"": [35.21873, 31.78003], ""geo_loc_name_sam"": [""34.80863"", ""32.08413""]}"	""	""	""	""	""	""	""	""	"177"	"1663880"	"16603"	"176623246"	"88"	"12838242"	"793"	"833823709"	"Illumina HiSeq 2500"	"PAIRED"	"size fractionation"	"GENOMIC"	"p16_U2OS1.2"	"ILLUMINA"	"SRP432903"	"2023-10-18T00:00:00"	"1662"	"257"	"4229"	"Viral"	"2020-07-01"	"104"	"1"	"1"	"1"	"1"
"SRR24186795"	"1"	"PRJNA955802"	"SAMN34191974"	"Shared Sequence Characteristics Identified in Non-Canonical Rearrangements of HSV-1 Genomes"	"To investigate genetic rearrangements in the double-stranded DNA genome of herpes simplex virus type-1 (HSV-1), the viral population was serially passaged in various cell types. The serial passaging led to formation of defective genomes, resulted from cell-specific non- canonical rearrangements (NCRs). Interestingly, we discovered shared sequence characteristics underlying the formation of these NCRs across all cell types. Moreover, most NCRs identified in clinical samples shared these characteristics. Based on our findings, we propose a model elucidating the formation of NCRs during viral replication within the nucleus of eukaryotic cells."	""	"SRS17329741"	"WGS"	"SCHOOL OF MEDICINE, TEL AVIV UNIVERSITY"	"SRX19984209"	"p19_HeLa1-we.1"	"Human alphaherpesvirus 1"	"34.80863"	"32.08413"	"geo_loc_name"	"{""geo_loc_name_sam"": [34.80863, 32.08413], ""geo_loc_name_country_calc"": [""35.21873"", ""31.78003""]}"	""	""	""	""	""	""	""	""	"155"	"520590"	"4439"	"37691825"	"79"	"6020095"	"824"	"378654281"	"Illumina HiSeq 2500"	"PAIRED"	"size fractionation"	"GENOMIC"	"p19_HeLa1-we.1"	"ILLUMINA"	"SRP432903"	"2023-10-18T00:00:00"	"528"	"213"	"1434"	"Viral"	"2020-01-01"	"104"	"1"	"1"	"1"	"1"
"SRR8186998"	"1"	"PRJNA505045"	"SAMN10408776"	"Dual transcriptomic analysis of HSV1 infected primary human fibroblasts (HFFF) in the presence and absence of VP22"	"Dual transcriptomic analysis of HSV1 infected primary fibroblasts to determine the changes in the virus and cell transcriptome over time. This was carried out in the presence and the absence of the virus-encoded protein VP22. Cells left uninfected or infected with Wt (strain 17) and deltaVP22 viruses were sampled at 4 and 12 hours after infection and subjected to RNAseq."	"PMC:7347551"	"SRS4040864"	"RNA-Seq"	"UNIVERSITY OF SURREY"	"SRX5006833"	"Wt-HF-12"	"Human alphaherpesvirus 1"	""	""	""	""	"host_disease"	"herpes simplex"	"herpes simplex"	"DOID_8566"	""	""	""	""	"334"	"488"	"1467"	"98581"	"33"	"456206"	"150"	"15041608"	"NextSeq 550"	"PAIRED"	"Oligo-dT"	"TRANSCRIPTOMIC"	"Wt12h-2"	"ILLUMINA"	"SRP168592"	"2018-11-14T00:00:00"	"245"	"66"	"710"	"Pathogen.cl"	""	"0"	""	""	""	""
"SRR20727824"	"1"	"PRJNA864618"	"SAMN30076284"	"Histone deacetylase inhibitors (HDACi) enhance oncolytic herpes simplex virus in malignant meningioma."	"The goal of the study was to determine whether low dose HDACi sensitizes human malignant meningioma cells to the cytotoxic capacity of oncolytic herpes simplex virus G47delta. RNA sequencing was used to examine transcriptomic changes mediated by HDACi preexposure before oncolytic virus infection.Overall design: RNAseq data for CH-157 cells (CH) and IOMM-Lee cells (IOMM). Cells were untreated control (C; 1 and 2), or treated with G47delta (G; 3 and 4), Panobinostat (P, 5 and 6), or TrichostatinA (T, 7 and 8), Panobinostat and G47delta (P_G, 9 and 10), and TrichostatinA and G47delta (T_G, 11 and 12) before RNA extraction. Samples were labeled as CH1, CH2, CH3, CH4, CH5, CH6, CH7, CH8, CH9, CH10, CH11 CH12."	"PubMed:36271587"	"SRS14375599"	"RNA-Seq"	"NEUROSURGERY, MASSACHUSETTS GENERAL HOSPITAL"	"SRX16748237"	"GSM6423015"	"Homo sapiens"	""	""	""	""	"cell_type"	"meningioma"	"meningioma"	"DOID_3565"	""	""	""	""	"322"	"768548"	"10787"	"91430149"	"46"	"7727467"	"2613"	"375600371"	"Illumina HiSeq 2500"	"PAIRED"	"cDNA"	"TRANSCRIPTOMIC"	"GSM6423015"	"ILLUMINA"	"SRP389045"	"2022-08-02T00:00:00"	"2153"	"300"	"6930"	""	""	"0"	""	""	""	""
"SRR6488839"	"1"	"PRJNA431015"	"SAMN08382081"	"Investigation of molecular mechanism of severe viral infections in humans"	"It’s intriguing that many common viruses infect the general human population, however only a few of them develop severe diseases. We aim to search for human gene mutations which could eventually explain their diseases. We also aim to understand the underlying molecular mechanisms."	""	"SRS2848296"	"RNA-Seq"	"ROCKEFELLER UNIVERSITY"	"SRX3578729"	"TLR3 E"	"Homo sapiens"	""	""	""	""	""	""	""	""	"skin"	"tissue"	"skin"	"BTO_0001253"	""	""	""	""	"35"	"38473579"	"1888"	"1611959808"	"NextSeq 500"	"PAIRED"	"RANDOM"	"TRANSCRIPTOMIC"	"TLR3E_RNAseq"	"ILLUMINA"	"SRP130621"	"2018-02-28T00:00:00"	"9748"	"302"	"23810"	"Human"	""	"0"	""	""	""	""
"SRR8473097"	"1"	"PRJNA516436"	"SAMN10788707"	"mRNA-seq of wild-type or Otud1 deficient primary bone marrow derived macrophages (BMDM) after herpes simplex virus-1 or sendai virus infection"	"Analysis of mRNA-seq of wild type bone marrow derived macrophages reveals how wild-type and Otud1 deficient bone marrow derived macrophages response to HSV-1 or SeV infectionOverall design: Primary bone marrow derived macrophages generated from bone marrow of WT or Otud1 knock out C57BL/6 mice were infected by HSV-1 or SeV for 0 or 6 hours, respectively."	""	"SRS4278583"	"RNA-Seq"	"GEO"	"SRX5278616"	"GSM3574579"	"Mus musculus"	""	""	""	""	""	""	""	""	""	""	""	""	"573"	"321707"	"13301"	"59711708"	"50"	"4942199"	"3328"	"252362373"	"Illumina NovaSeq 6000"	"PAIRED"	"cDNA"	"TRANSCRIPTOMIC"	""	"ILLUMINA"	"SRP181186"	"2019-01-28T00:00:00"	"2450"	"300"	"8165"	""	""	"0"	""	""	""	""
"ERR3316623"	"1"	"PRJEB32480"	"SAMEA5598416"	"Whole genome Herpes Simplex Virus 1 directly from clinical CSF and Swabs to determine genomic signatures of neurotropism"	"This study used enriched metagenomic sequencing via sequence capture to recover whole genomes of Herpes Simplex Virus 1 (HSV-1) directly from clinical samples (CSF, Swabs) to study the viral genome without culture imposed biases, in order to probe for signatures of neurotropism and niche adaptation."	"PMC:7031915"	"ERS3402623"	"Targeted-Capture"	"WELLCOME SANGER INSTITUTE"	"ERX3342097"	"SAMEA5598416"	"Human alphaherpesvirus 1"	"-0.12721"	"51.50643"	"geo_loc_name"	"{""geo_loc_name_country_calc"": [-0.12721, 51.50643], ""INSDC center name"": [""-0.13553"", ""51.52546""]}"	"paragraph"	"herpes simplex"	"herpes simplex"	"DOID_8566"	""	""	""	""	"165"	"120980"	"2414"	"9971630"	"94"	"1573504"	"1110"	"102654820"	"Illumina MiSeq"	"PAIRED"	"Hybrid Selection"	"METAGENOMIC"	"HSV-Mat-020"	"ILLUMINA"	"ERP115175"	"2019-11-17T00:00:00"	"704"	"271"	"979"	""	""	"26"	"0.94"	"1"	"0.53"	"0.96"
